data,label,CCT_xc_class_000_distance,CCT_xc_class_001_distance,CCT_xc_class_000_count1,CCT_xc_class_001_count1,CCT_xc_class_000_count7,CCT_xc_class_001_count7,CCT_x4_class_000_distance,CCT_x4_class_001_distance,CCT_x4_class_000_count1,CCT_x4_class_001_count1,CCT_x4_class_000_count7,CCT_x4_class_001_count7,r50_xc_class_000_distance,r50_xc_class_001_distance,r50_xc_class_000_count1,r50_xc_class_001_count1,r50_xc_class_000_count7,r50_xc_class_001_count7,r50_xc_class_000_xs5,r50_xc_class_001_xs5,r50_xc_class_000_xs3,r50_xc_class_001_xs3,r50_xc_class_000_all3,r50_xc_class_001_all3,r50_xc_class_000_all5,r50_xc_class_001_all5,r50_x4_class_000_distance,r50_x4_class_001_distance,r50_x4_class_000_count1,r50_x4_class_001_count1,r50_x4_class_000_count7,r50_x4_class_001_count7
covid_hosp/train/1/6c499ba1-df4c-4b47-b81e-34ded09a9dc4.png,1,1.9909303530435731,0.005495620505227561,0,1,1,6,0.9427165137123362,0.32714254213984706,0,1,0,7,1.9959470035581988,0.00023617814588949848,0,1,0,7,0,5,0,3,0,3,0,5,0.26599218285731985,0.10911919644393908,0,1,0,7
covid_hosp/train/1/6c6483ba-b672-402d-8d8a-10452b1e1387.png,1,1.9984363945832002,0.00033880697276889027,0,1,0,7,0.9683173152380514,0.238567704782919,0,1,0,7,1.9941259380426577,5.63143384813003e-06,0,1,0,7,0,5,0,3,0,3,0,5,0.22984040536187567,0.07355463617485714,0,1,0,7
covid_hosp/train/1/6c7865de-dd67-4785-9234-a3b80e376360.png,1,1.9975320124855693,0.0008149170711416742,0,1,0,7,1.1130819384646116,0.2756495210998565,0,1,0,7,1.996761660241602,0.0004897536068204644,0,1,0,7,0,5,0,3,0,3,1,4,0.25562653824101156,0.09915985510654945,0,1,0,7
covid_hosp/train/1/6c917d96-f4b2-4c0c-b4dc-fcb399cfcb87.png,1,1.9989589991155023,0.0001238068981121998,0,1,0,7,1.081723202821305,0.2282845081521896,0,1,0,7,1.9953369192637793,0.00011533988246681393,0,1,0,7,0,5,0,3,0,3,0,5,0.3582205864159347,0.12419266509723537,0,1,0,7
covid_hosp/train/1/6ca7f663-f2ea-467c-baeb-7662614b3484.png,1,1.999927650378854,0.00015962548353332107,0,1,0,7,0.9993947518313223,0.29461520629676285,0,1,0,7,1.9960753225602623,0.0002684662964737017,0,1,0,7,4,1,2,1,2,1,4,1,0.3997733104910127,0.1774838700836977,0,1,0,7
covid_hosp/train/1/6ca9f96b-f164-4022-8c4d-28eed6214c4f.png,1,1.9998330554691457,6.755931935253923e-05,0,1,0,7,0.8019450900628644,0.23690187076875024,0,1,0,7,0.0007654913618782011,1.9886319462598365,1,0,5,2,0,5,0,3,0,3,0,5,0.16459406027628143,0.10489912615396757,0,1,0,7
covid_hosp/train/1/6cba26dc-51c2-4a3a-bbd7-3af8dd5bfd65.png,1,1.9975973481696994,0.0007775447611695352,0,1,0,7,1.0337572045834345,0.3259758564388263,0,1,0,7,1.9954885122976824,0.00014066043575311493,0,1,0,7,0,5,0,3,0,3,0,5,0.26975207790229827,0.08533715555675703,0,1,0,7
covid_hosp/train/1/6ccf77da-c917-4fc1-8bf7-f0e7bfd3acf4.png,1,1.9950922822137822,0.0023945014223251126,0,1,0,7,1.0370643960041637,0.2733899592010083,0,1,0,7,1.9973618337396981,0.0007660114948306873,0,1,0,7,0,5,0,3,0,3,0,5,0.22883416908239007,0.07612797920845338,0,1,0,7
covid_hosp/train/1/6ce335ab-d239-408a-a771-0020cdd35cfc.png,1,1.999802394566389,5.0167390543864876e-05,0,1,0,7,0.9497782501665514,0.3630638039765548,0,1,0,7,1.9316136386493559,0.03365393421542595,0,1,0,7,0,5,0,3,0,3,0,5,0.17689609394256123,0.15626625380734727,0,1,0,7
covid_hosp/train/1/6ce63faf-9387-4c60-991b-11771dc50c98.png,1,1.999519326316995,6.158710167403214e-07,0,1,0,7,0.9490666332512645,0.30416643060799886,0,1,0,7,1.9909879870538048,0.00025439171577523734,0,1,0,7,0,5,0,3,0,3,0,5,0.21334392092389476,0.09668484122675225,0,1,0,7
covid_hosp/train/1/6ce856cb-8c76-4ab6-ae18-d1afea549f94.png,1,1.997904460335517,0.0006072991318366583,0,1,1,6,0.8839075308112412,0.16291028311657862,0,1,0,7,0.016388236480587737,1.997586333722539,0,1,1,6,0,5,0,3,0,3,0,5,0.20937518789744924,0.10239511347097174,0,1,0,7
covid_hosp/train/1/6ce8af4e-7d9f-4dc1-9caa-7b06b72ed863.png,1,1.9999937825545655,0.0005585072092718635,0,1,0,7,0.6010516089759583,0.4645711799374075,0,1,0,7,0.7928199488558471,1.0967421321710444,1,0,2,5,1,4,1,2,2,1,2,3,0.11435785094780415,0.12121593057674884,0,1,1,6
covid_hosp/train/1/6ceb3cd1-dcfd-44ee-b02a-0cf6e981b081.png,1,1.998773095333365,0.00019293717137081057,0,1,0,7,1.0113450917886035,0.30629172367414637,0,1,0,7,1.9980186328299538,0.0011923019596874473,0,1,0,7,1,4,1,2,1,2,2,3,0.33600410126393454,0.11658635857046873,0,1,0,7
covid_hosp/train/1/6d0b86ac-4d99-4a45-8558-20de59ad39b0.png,1,1.999756369728895,3.059621070666818e-05,0,1,0,7,0.8785899228938743,0.26715398167673876,0,1,0,7,1.9943800602263182,1.6415824819371316e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.3371545272577886,0.08909065251542236,0,1,0,7
covid_hosp/train/1/6d0d2d29-ba30-40ef-b9a3-822b522ffb51.png,1,1.9999731480214942,0.0002546620904712027,0,1,0,7,0.9454726695286242,0.4311698792569534,0,1,0,7,1.9886027513889568,0.0007731013905742934,0,1,0,7,0,5,0,3,0,3,0,5,0.18472102397316503,0.10990004788179442,0,1,0,7
covid_hosp/train/1/6d13500d-05ee-4f4f-bc08-aeda019858fe.png,1,1.9999607932403296,0.0007507715813324101,0,1,0,7,0.9192772200718334,0.27856466520553114,0,1,0,7,1.990512440066698,0.0003395800976864205,0,1,0,7,0,5,0,3,0,3,0,5,0.19680427646784926,0.10098752960786794,0,1,0,7
covid_hosp/train/1/6d1efe52-1513-43c8-947f-158a33c0ad81.png,1,1.995907202986702,0.0018361119724390473,0,1,0,7,1.0170114760578302,0.25583099788029773,0,1,0,7,0.0026313655058946006,1.983054048041576,1,0,3,4,0,5,0,3,0,3,0,5,0.1723158964699547,0.06793037586216011,0,1,0,7
covid_hosp/train/1/6d2e3884-793c-487b-a3d3-dd8cc2ce1031.png,1,1.994427907113732,0.0028652460439112515,0,1,0,7,1.031915605457232,0.3194794519440193,0,1,0,7,1.9957722491676586,0.00019624495343462112,0,1,0,7,2,3,1,2,1,2,2,3,0.34749546688510413,0.11226931842882715,0,1,0,7
covid_hosp/train/1/6d462751-b97f-48a1-b09c-192c5e114825.png,1,1.999348554527467,1.9223255723344046e-05,0,1,0,7,1.1096038638832972,0.24100010864157095,0,1,0,7,1.9939948323367993,2.3140846509006607e-06,0,1,0,7,0,5,0,3,0,3,0,5,0.26713215559898695,0.09294067083337776,0,1,0,7
covid_hosp/train/1/6d6ee99a-1458-417a-a97f-fa58e67f0605.png,1,1.9993423021356516,2.0309836784582203e-05,0,1,0,7,0.9311053140974124,0.249931005228472,0,1,0,7,1.994666392527382,3.586803523059068e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.32090107896528797,0.10996927686368052,0,1,0,7
covid_hosp/train/1/6d9912ad-e56b-4ff3-931e-75b39df49c0f.png,1,1.9999302631991718,0.00016356609603318528,0,1,0,7,0.679564913774856,0.5260260417283108,0,1,0,7,0.04090966204556434,1.9215187307948205,1,0,1,6,0,5,0,3,1,2,2,3,0.12840366402765424,0.10756054908377632,1,0,2,5
covid_hosp/train/1/6dad7d7d-5e28-408b-9315-a74c48d88097.png,1,1.9999823794951164,0.00028704103266818937,0,1,0,7,0.9712865830788173,0.24440573408648203,0,1,0,7,1.9998221640687248,0.008523549232762329,0,1,0,7,0,5,0,3,0,3,0,5,0.17271410537164633,0.07431400184723391,0,1,0,7
covid_hosp/train/1/6db32359-5e81-4f10-b509-5c55e1f27654.png,1,1.9970234031712881,0.0011174478969098178,0,1,0,7,1.056698049281738,0.3560611777890481,0,1,0,7,1.997464720512086,0.0008230524141094042,0,1,0,7,0,5,0,3,0,3,0,5,0.2642960640818802,0.10288938883194776,0,1,0,7
covid_hosp/train/1/6db53e07-4656-47e7-bed7-5782fd117f91.png,1,1.9993053700957804,2.7216788301975825e-05,0,1,0,7,0.9685777434136251,0.2914657739588722,0,1,0,7,1.9966597867958606,0.0004512049507077176,0,1,0,7,2,3,1,2,1,2,1,4,0.23712460038255267,0.09970355139457021,0,1,0,7
covid_hosp/train/1/6dc41591-33b0-4feb-a809-95bd1620f648.png,1,1.9999546379126074,0.00020750294416016501,0,1,0,7,0.9231739447807019,0.22595558850160513,0,1,0,7,1.9258104681473567,0.03779895390420274,0,1,1,6,0,5,0,3,0,3,0,5,0.15371411014204028,0.09359222114002974,0,1,0,7
covid_hosp/train/1/6dc49720-b500-4b82-8909-08bc243ea4df.png,1,1.999990721078353,0.0005849302285994007,0,1,0,7,0.8799939826032903,0.21644172563814068,0,1,0,7,1.9881044355804147,0.0009072058546988337,0,1,0,7,0,5,0,3,0,3,0,5,0.18848210496581186,0.07395471581154556,0,1,0,7
covid_hosp/train/1/6dc76e37-3793-4ef1-b0ae-e6fa2335e139.png,1,1.9989762156294457,0.00011791525389071023,0,1,0,7,1.005710420206126,0.24598179152414068,0,1,0,7,1.9934928603637707,2.7476002733006766e-06,0,1,0,7,0,5,0,3,0,3,0,5,0.22893068779576664,0.09179038783419413,0,1,0,7
covid_hosp/train/1/6dc8b0d2-34f9-4570-a0c3-bb9b4715498a.png,1,1.975808496736076,0.018092254897865256,0,1,0,7,0.5895200665390876,0.3658464774680148,0,1,0,7,0.00014834194045520999,1.9955312886099756,1,0,5,2,4,1,2,1,3,0,5,0,0.14033758764333504,0.16638309015404074,1,0,3,4
covid_hosp/train/1/6dec415e-7e38-493d-b5e3-bd8bbb476984.png,1,1.9997973774782898,4.768667197840859e-05,0,1,1,6,1.1045264304786868,0.3772684241354738,0,1,0,7,1.9885577950922326,0.0007848743043907813,0,1,0,7,0,5,0,3,0,3,0,5,0.2445491641120907,0.09232118094135666,0,1,0,7
covid_hosp/train/1/6df264b0-ab7f-471c-b371-7c4018fb43a4.png,1,1.999810677016202,0.0012177670372686134,0,1,0,7,0.8847382888954656,0.3376096404671365,0,1,0,7,1.9969916444753633,0.0005851388734446905,0,1,0,7,0,5,0,3,0,3,0,5,0.2643812839525963,0.08661471794159259,0,1,0,7
covid_hosp/train/1/6dffc01a-6230-40c0-aa0d-196ce0c995bc.png,1,1.9996228590768306,2.9571893497282176e-06,0,1,0,7,1.0135674181423844,0.22291291180439,0,1,0,7,1.9956242407405667,0.00016587420745584058,0,1,0,7,2,3,2,1,2,1,3,2,0.3323189493685824,0.13158122837516562,0,1,0,7
covid_hosp/train/1/6e01cefa-becc-4ad7-b8fb-c8172fc9e7da.png,1,1.999182815783803,0.0024719301438735908,0,1,0,7,0.6909511936805481,0.34502842865691297,0,1,0,7,8.45436219808482e-05,1.99512379495464,1,0,7,0,2,3,1,2,3,0,5,0,0.13042869081618536,0.09154179046220379,0,1,1,6
covid_hosp/train/1/6e028cf7-8ea4-4e7d-a2b5-0d5bd2eca495.png,1,1.998686008974862,0.00022838226426713515,0,1,0,7,0.6738939348005302,0.24500324790685635,0,1,0,7,1.9826919300377572,0.0027757492469567824,0,1,0,7,0,5,0,3,0,3,0,5,0.18165493958732493,0.08030272356287904,0,1,0,7
covid_hosp/train/1/6e2aacb3-74b4-4909-afd1-5e9765df303a.png,1,1.9986039191315532,0.0002633409227538186,0,1,0,7,1.0621899859289647,0.3204998165317289,0,1,0,7,1.9967673995273172,0.0004919906345225433,0,1,0,7,0,5,0,3,0,3,0,5,0.34340116772846596,0.09801624583611013,0,1,0,7
covid_hosp/train/1/6e32b376-5740-4565-abd0-b41035f7db64.png,1,1.9999950677795,0.000545697733750794,0,1,0,7,0.7585666761258341,0.33541125615596923,0,1,0,7,1.9949576410255223,6.421741219242438e-05,1,0,1,6,4,1,3,0,1,2,3,2,0.279701826812774,0.11889404770660639,0,1,0,7
covid_hosp/train/1/6e5571f8-ebf5-41f3-88e3-2e78a6dd5f0f.png,1,1.9995060627457373,1.1777430007908762e-06,0,1,0,7,1.0519307563227174,0.3650208905593495,0,1,0,7,1.9951215338873305,8.424583843025246e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.3717157563237379,0.14016402999543764,0,1,0,7
covid_hosp/train/1/6e66dd4c-d183-42c7-ad77-32abf6ca9760.png,1,1.9980469388262074,0.0005317290280151266,0,1,0,7,0.9665068635745712,0.3415659892810936,0,1,0,7,1.9974631473781577,0.0008221560858815424,0,1,0,7,0,5,0,3,0,3,0,5,0.2390165561759381,0.13954804883822614,0,1,0,7
covid_hosp/train/1/6e73017c-4e3a-499b-a597-4a797bb179de.png,1,1.9997852182420284,4.2050761383305435e-05,0,1,0,7,0.9897693207478995,0.2377780587823244,0,1,0,7,1.996204249230612,0.0003035766498034054,0,1,0,7,1,4,1,2,0,3,2,3,0.3587255653349868,0.13327001034200392,0,1,0,7
covid_hosp/train/1/6e79d058-f131-42b2-8968-0a4665d71be5.png,1,1.9988316087234694,0.0001701591801664959,0,1,0,7,0.867035932587042,0.23576354099352126,0,1,0,7,0.17748328410421899,1.8808335203085222,0,1,0,7,0,5,0,3,0,3,0,5,0.20285049211053752,0.10655477281955295,0,1,0,7
covid_hosp/train/1/6ea77647-dfcc-46bc-b15f-d41dd2349037.png,1,1.9987256031888645,0.00021204760513993115,0,1,0,7,0.9344355216953402,0.16599717790137936,0,1,0,7,1.99891750663142,0.012508272819113042,0,1,0,7,1,4,1,2,0,3,0,5,0.22681785462268578,0.06484801822330244,0,1,0,7
covid_hosp/train/1/6ec7e05c-1bbe-40ae-8d65-ec917da68f16.png,1,1.9994975573470644,1.6276548399085655e-06,0,1,0,7,0.7677315005863707,0.28734404265170654,0,1,0,7,0.013579289523695581,1.96193934355672,0,1,4,3,1,4,1,2,1,2,1,4,0.17843338661349006,0.08523849819112572,0,1,0,7
covid_hosp/train/1/6ec8cf52-32f7-4995-91d2-07b4d6bd9d1f.png,1,1.999532579245348,2.307674435986229e-07,0,1,0,7,0.9792474867304035,0.24483605610597703,0,1,0,7,1.9963256844102835,0.0003392165265250213,0,1,0,7,1,4,0,3,0,3,1,4,0.34796813020749884,0.13277335044478378,0,1,0,7
covid_hosp/train/1/6ed32587-0518-4b4b-95e6-a4b0651b1a6d.png,1,1.9988368236772058,0.0001681721511699319,0,1,0,7,1.0795521866355378,0.2712575355724517,0,1,0,7,1.9986484542214056,0.0017875344075451993,0,1,0,7,3,2,2,1,3,0,5,0,0.31366834353618767,0.0824168969099377,0,1,0,7
covid_hosp/train/1/6ed71d2f-d2e1-40c5-b750-5b25b302915b.png,1,1.9987251856443686,0.0002122179912379396,0,1,0,7,1.0297113800846767,0.3281731067828789,0,1,0,7,1.9952982518248477,0.00010934417198626978,0,1,0,7,0,5,0,3,0,3,0,5,0.29223529158330397,0.10225471083596782,0,1,0,7
covid_hosp/train/1/6efd348c-705e-4e83-bbd1-97e336ee6b1e.png,1,1.9992177126711803,4.6660124574327e-05,0,1,0,7,0.9897231766744121,0.23301250517757266,0,1,0,7,1.9966416526881787,0.00044456878316490034,0,1,0,7,0,5,0,3,0,3,0,5,0.37177312490378345,0.1169101477062009,0,1,0,7
covid_hosp/train/1/6f0797fa-820f-489f-b7d5-75231b307bf7.png,1,1.9999259178366013,0.00015707755574700943,0,1,0,7,0.7710074194512784,0.2883281385866121,0,1,0,7,1.9432875634433726,0.025564224338388897,0,1,1,6,1,4,1,2,0,3,0,5,0.16184921617810233,0.06387790529954962,0,1,0,7
covid_hosp/train/1/6f0b7ce0-dbac-4190-94eb-c252d9a36b83.png,1,1.9995714533198297,1.9207787083086458e-07,0,1,0,7,0.9663499520332177,0.21451811749699756,0,1,0,7,1.9716299612824084,0.008049945842571349,0,1,0,7,0,5,0,3,0,3,0,5,0.1659755042107528,0.05866294508569658,0,1,0,7
covid_hosp/train/1/6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f.png,1,1.9580723012254417,0.03379083436614838,0,1,3,4,0.5610644066184012,0.40818896970882124,0,1,3,4,1.9911642571807067,0.00022543938684471687,0,1,0,7,0,5,0,3,0,3,0,5,0.17514281082062388,0.082919664278859,0,1,0,7
covid_hosp/train/1/6f2b836b-d150-45cd-ad9d-2ba6a6d4a508.png,1,1.9979294967051464,0.0005938509264249436,0,1,1,6,0.8867831238984613,0.2237784842591728,0,1,0,7,1.9942825473701573,1.158140251844575e-05,0,1,0,7,1,4,0,3,2,1,2,3,0.2399250942758453,0.057159758357234414,0,1,0,7
covid_hosp/train/1/6f316d9f-5bce-464a-997e-bb04596b9844.png,1,1.9985769347763824,0.00027513706525506,0,1,0,7,1.0022100126132445,0.2163878517601684,0,1,0,7,1.9965184802794238,0.000401235146723522,0,1,0,7,4,1,2,1,3,0,4,1,0.3269525212687773,0.09270352470195031,0,1,0,7
covid_hosp/train/1/6f3177d5-1942-460b-aece-51414a64ed5b.png,1,1.997557876414683,0.0008000778749774895,0,1,0,7,1.0601058712664553,0.1804825456176704,0,1,0,7,1.998110019467644,0.0012651220219804804,0,1,0,7,0,5,0,3,0,3,0,5,0.30822019580318094,0.07941598619304169,0,1,0,7
covid_hosp/train/1/6f3953f5-5129-4a74-b8f9-cf386f919930.png,1,1.9999973411907137,0.0003806077354600035,0,1,1,6,0.9608933886550076,0.19751563673754124,0,1,0,7,0.0034258034893139833,1.9811258722352985,1,0,4,3,0,5,0,3,0,3,0,5,0.19007964152564405,0.08696227203005114,0,1,0,7
covid_hosp/train/1/6f3d76ce-9c4e-4e4c-b344-776d764e1be8.png,1,1.9955574668522051,0.0020728704409134213,0,1,0,7,0.9411406892079136,0.2865180198595272,0,1,0,7,1.9940308550470978,3.0776939179411045e-06,0,1,0,7,0,5,0,3,0,3,0,5,0.23463050114802875,0.08652629389090427,0,1,0,7
covid_hosp/train/1/6f3edd10-1cc0-4f2b-874f-3d599bdf463f.png,1,1.9970978759822469,0.0010719797344185267,0,1,0,7,0.7224242777970189,0.5132750291137419,0,1,0,7,1.9982685161966713,0.0014011232458587264,0,1,0,7,0,5,0,3,0,3,0,5,0.21362114824541223,0.1045452333162824,0,1,0,7
covid_hosp/train/1/6f402f79-f774-41bd-b722-6319665ee388.png,1,1.9989434712248428,0.00012920080871214878,0,1,0,7,0.9385478899456835,0.20249020117140093,0,1,0,7,1.9955033253751822,0.00014329325224737843,0,1,0,7,0,5,0,3,0,3,0,5,0.22371251232161948,0.07153436928982737,0,1,0,7
covid_hosp/train/1/6f47bae9-705f-41c8-8a28-d5cf88927b0e.png,1,1.9996669943124417,0.0015511177774130136,0,1,0,7,1.0015487508752097,0.32206539956743785,0,1,0,7,1.9944163687091354,1.8443090640141158e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.3062996512614269,0.09786417888084453,0,1,0,7
covid_hosp/train/1/6f4c4632-50d2-4ba9-8a75-0c651f66a096.png,1,1.9998597980107626,0.0010875627430025903,0,1,0,7,0.705796331700271,0.2819296035680132,0,1,0,7,1.9993949479613558,0.002963774611768444,0,1,0,7,2,3,0,3,0,3,1,4,0.2692777239463139,0.10501901755116183,0,1,0,7
covid_hosp/train/1/6f558e12-6030-4774-a18f-e7e7f5618bdb.png,1,1.9988089877775397,0.0030958632145490217,0,1,0,7,0.612842616818346,0.423745285544892,0,1,0,7,0.001404057083844168,1.9864518823527335,1,0,4,3,5,0,3,0,3,0,4,1,0.06698577984710641,0.15902611667635336,1,0,6,1
covid_hosp/train/1/6f5859fe-9eaa-4a4e-bb4c-217596812fef.png,1,1.998768817922853,0.00019463608301395485,0,1,0,7,0.8913210897518618,0.30379258130184783,0,1,0,7,1.990208999314612,0.0003990674616655143,0,1,0,7,0,5,0,3,0,3,0,5,0.18770585954783992,0.11649770948560034,0,1,0,7
covid_hosp/train/1/6f5d9135-ffc5-4076-872d-ba8a5bf7e8e4.png,1,1.9996745235933184,9.60329761523493e-06,0,1,0,7,0.6367243319487129,0.353774202719231,0,1,1,6,0.03521869614931661,1.9294107051186016,1,0,4,3,0,5,0,3,0,3,0,5,0.10580603817478385,0.11705300788488116,0,1,1,6
covid_hosp/train/1/6f5eb191-d7ee-472e-b08c-e6975896f5c4.png,1,1.9987632370782322,0.00019685942811142887,0,1,0,7,1.0329078280721187,0.30996817265511867,0,1,0,7,1.99652096467723,0.00040207979646322833,0,1,0,7,0,5,0,3,0,3,0,5,0.2617953384888707,0.09790071713685622,0,1,0,7
covid_hosp/train/1/6f648895-e84d-40a7-a8cd-b3c0d9677a91.png,1,1.999969181446838,0.0002430044285698374,0,1,0,7,0.865476252108171,0.28839635350100656,0,1,0,7,1.993261922694146,9.479566912329318e-06,0,1,0,7,0,5,0,3,0,3,0,5,0.19450469316814756,0.09481577815095033,0,1,0,7
covid_hosp/train/1/6f964e55-2f17-4361-b6f2-3af8e5d6e55a.png,1,1.9937201276132832,0.003379145564230135,0,1,0,7,1.0583813012578,0.35938770954239985,0,1,0,7,1.9948527675269259,5.2969342196007574e-05,0,1,0,7,0,5,0,3,2,1,2,3,0.3140259652168309,0.11154172021703523,0,1,0,7
covid_hosp/train/1/6f988c8c-ad47-4694-b5c9-bf572cc7c23a.png,1,1.999654211406509,6.47420709876112e-06,0,1,1,6,0.9970049509406922,0.1969810432822804,0,1,0,7,1.997563982001299,0.0008811887134961838,0,1,0,7,0,5,0,3,0,3,0,5,0.22540846262049474,0.05134401641973385,0,1,0,7
covid_hosp/train/1/6fadce8d-3ee4-4f94-b05f-e6f0bc531c6b.png,1,1.9973898905994307,0.0008974657325303559,0,1,1,6,1.0619146945356859,0.35115095435597454,0,1,0,7,1.9963683249361754,0.000352345790253783,0,1,0,7,0,5,0,3,0,3,0,5,0.37097186823890227,0.1249853961312204,0,1,0,7
covid_hosp/train/1/6fce7a48-4cdc-4bbb-a702-2b0af9ff3498.png,1,1.999651985023188,6.173602102088616e-06,0,1,0,7,0.9938253298211276,0.2024543130907872,0,1,0,7,1.997700467482927,0.000966458874988807,0,1,0,7,0,5,0,3,0,3,0,5,0.2627255768819575,0.07104168301684066,0,1,0,7
covid_hosp/train/1/6fd0d3d2-a990-41a8-b843-94d2356afe42.png,1,1.9953387964094045,0.0022231640126443297,0,1,1,6,1.072584176601202,0.2350902908195459,0,1,0,7,1.9964649928561768,0.0003833364907207537,0,1,0,7,0,5,0,3,0,3,0,5,0.2653440412120509,0.09092270005286618,0,1,0,7
covid_hosp/train/1/6fd45bf7-e07a-445e-b853-f871d9281630.png,1,1.9994006153333452,1.117684163365329e-05,0,1,0,7,0.9409248454367497,0.31922979796930595,0,1,0,7,1.9819831192452864,0.0030649637009120267,0,1,0,7,0,5,0,3,0,3,0,5,0.23134568190541538,0.08894046734028682,0,1,0,7
covid_hosp/train/1/6fe4d086-05ee-4b7c-887b-58954b0c5e6d.png,1,1.9998829951017651,0.00010657047967643773,0,1,0,7,1.0295531429487264,0.26098183184144497,0,1,0,7,0.01826132283154025,1.9968333455711655,0,1,1,6,1,4,1,2,1,2,1,4,0.2137175879023272,0.11728086465277265,0,1,0,7
covid_hosp/train/1/6ffc98957c18d4e3f2da8da48105e3_jumbo.jpg,1,0.49672109972695166,1.5288848664412797,1,0,4,3,0.5039130277249366,0.43330323711835717,1,0,1,6,0.0005665191601611497,1.989439315090507,1,0,4,3,5,0,3,0,3,0,5,0,0.08726468171869928,0.15232395226919004,1,0,6,1
covid_hosp/train/1/7002c25e-83ce-4af1-9cdb-a9d4899d6104.png,1,1.9986226254022417,0.0002552499495238614,0,1,0,7,1.0957226402707096,0.2241718138914951,0,1,0,7,1.997541158901718,0.0008675417892818338,0,1,0,7,0,5,0,3,0,3,0,5,0.3107652718620081,0.08418508019955173,0,1,0,7
covid_hosp/train/1/701ee1cc-5bb4-4b0d-b1df-437d8a5fdcb3.png,1,1.998019297920134,0.004307195099919059,0,1,0,7,0.8842877841774242,0.3290531450133447,0,1,0,7,1.9951804016891326,9.219355494138881e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.24457659990533176,0.0789826990467658,0,1,0,7
covid_hosp/train/1/702dd374-879d-4b8e-ad5b-7729f16a9ae2.png,1,1.9999411421543893,0.0001813936873584776,0,1,0,7,1.0638710005116414,0.3096359160633094,0,1,0,7,1.9953958934035296,0.00012484300810688964,0,1,0,7,5,0,3,0,3,0,5,0,0.39487061102029164,0.14165097578642527,0,1,0,7
covid_hosp/train/1/70338dbe-6db2-410b-89b6-3d4e3fef82d2.png,1,1.9994069848552214,1.032161988101521e-05,0,1,0,7,0.7684609236524755,0.25691688669281043,0,1,0,7,1.9944957285182983,2.3311528672298465e-05,0,1,0,7,0,5,0,3,0,3,0,5,0.2018478723724324,0.09137633610694929,0,1,0,7
covid_hosp/train/1/703bcb21-559a-4c64-9d9b-6ff164c06218.png,1,1.9982439114231545,0.0004314229489853494,0,1,0,7,1.0107004642321895,0.37881598125300997,0,1,0,7,1.99757802325614,0.0008896695020413903,0,1,0,7,1,4,1,2,1,2,1,4,0.31823063501052884,0.10442132829839623,0,1,0,7
covid_hosp/train/1/705c3feb-6faa-442a-a321-f8b14d1d2a2a.png,1,1.9941826354502783,0.0030419975477653516,0,1,0,7,0.8147472022658131,0.3520891730854252,0,1,0,7,0.0014493774660238046,1.9863122893898943,0,1,3,4,0,5,0,3,0,3,1,4,0.20905558884961295,0.14068172754168773,0,1,0,7
covid_hosp/train/1/705e0a68-4c09-44d1-90ee-6fe5e992d3f9.png,1,1.999923969555717,0.00015427171579740495,0,1,0,7,0.6602307894473506,0.35121487918832495,0,1,0,7,1.9879142106861774,0.000960433928077431,0,1,0,7,0,5,0,3,0,3,0,5,0.21996019394641653,0.09903151353507389,0,1,0,7
covid_hosp/train/1/70764772-7dbc-4ab1-a5ed-08108fa547d8.png,1,1.9999591239310472,0.0007580163742310075,0,1,0,7,0.7365805593157686,0.36780479173018876,0,1,0,7,1.9968809875691487,0.0005377471772041176,0,1,0,7,0,5,0,3,1,2,2,3,0.25494103201117546,0.09791427981305278,0,1,0,7
covid_hosp/train/1/7086a7d5-056c-4752-8523-51929ca5e412.png,1,1.9981682841484436,0.00046932294107060457,0,1,0,7,0.9375793831858281,0.2839960903562443,0,1,0,7,1.999147977874149,0.002485146170886021,0,1,0,7,0,5,0,3,0,3,0,5,0.23980243641575283,0.08003330964116173,0,1,0,7
covid_hosp/train/1/708849e5-564d-4e3a-855d-e1107874f513.png,1,1.9966367455082752,0.0062582179745866995,0,1,1,6,0.8437643926525789,0.5513544686210037,0,1,0,7,1.9876339111025265,0.0010408349069155332,0,1,0,7,0,5,0,3,0,3,1,4,0.2346377527315927,0.10084211296420875,0,1,0,7
covid_hosp/train/1/7092a623-6d2d-4ecb-abed-be46296c4d7e.png,1,1.9956551758843932,0.002006260715081587,0,1,0,7,0.8385197882628899,0.35237550616762714,0,1,0,7,1.9970935088547828,0.0006313555432736484,0,1,0,7,0,5,0,3,0,3,0,5,0.23571149442954797,0.07337042282337025,0,1,0,7
covid_hosp/train/1/709f9796-ee68-4825-9bc0-21cf7b2ccdf9.png,1,1.9997092043126914,1.670539842235641e-05,0,1,0,7,0.7331576560213823,0.5603347622088621,0,1,2,5,9.919311666306552e-05,1.99522989857557,0,1,6,1,5,0,3,0,3,0,5,0,0.12859154990429478,0.1760915666469388,0,1,5,2
